,Legendary,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affix Reroll,,3,Reroll 1 Prefix of your choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,Reroll 1 Affix of your choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27,Reroll All Prefix/Affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27,Reroll 1 Prefix of your choice to your choice of Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81,Reroll 1 Affix of your choice to your choice of Affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reroll Bonus,,9,Reroll 1 Bonus of your choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27,Reroll All Bonuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81,Max 1 Bonus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reroll Ability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reroll Technique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blueprint Extracting,Uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mythic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Legendary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Crafting quests are like void relics in Warframe?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy Ranks?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minion,grey,Mundane,.25x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard?,white,Common,.5x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Challenger,green,Uncommon,.75x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champion,blue,Rare,This should be a Player's Relative Strength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elite,purple,Epic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini-Boss,Yellow,Mythic,4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boss,Orange,Legendary,8x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy Classes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,subclass ,"Larger groups that fall under a Class. IE: Undead is Class, Zombie is Subclass",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,flavor,"Mostly looks/feel, with minor mechanical adjustments. IE: Graveyard Zombie vs. Drowned Pirate Zombie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unique Modifer?,A Magical Affix unique to this Enemy Group... Maybe?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Challenge rank?,,Challenger,Champion,Elite,Mini-Boss,Boss,,Flavor,,,,,,Modifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undead,,skeleton,Skeleton,Warrior,,Champion,Bone-Golem,Monstrosity,Marrow-Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,zombie,Shambler,Zombie,Cryptwalker,Abomination,Grave,,Flesh,,hellish,drowned,pygmy,mummies,Ancestral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ghost,Wisp,Ghost,Wraith,Apparition,Revenant,Wendigo?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,vampire,Thrall,Ghoul,Vampire,,,,Count of Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,amalgam?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,apparition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beast,,Aerial,,,,,,,,,Bird,Ptero,Bat,,,,Dire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aquatic,,,,,,,,,Fish,Crab,Mollusks,Mammal,,,Chimeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Insect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reptile,,,,,,,,,Snake,Dino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Predator,,,,,,,,,Ursine,Lupine,Feline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Prey,,,,,,,,,Pacyderms,Ungulates,Rodents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humanoid,,Humans,,,,,,,,,Orcs,Elves,Dwarves,Jotnyr,Vanaqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Irredeemable,,,,,,,,,Bandit,Cannibal,Cultist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Monsterous,,,,,,,,,,Orcs,Goblins,Trolls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beastkin,,,,,,,,,Gnolls,Kobolds,Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demons,,Elemental,,,,,,,,,Fire,Water,Earth,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Betrayal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Indolence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wrath,,,Painsinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Depravity,Lust Imp,,Incubus,Succubus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limit Break,,Passive,,,Limit Generation,,,Role Ability,,Ult,,R1,,R2,,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fighter,,"Longer Interrupt, Vuln Resist",,,Stagger,,,Big Stagger,,Unstoppable,,Group Unstoppable,,Mega Stagger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Healer ,,Increased Limit Generation,,,Healing/Spending WP,,,Cleanse (Vuln Stacks),,Battle Rez,,Mega Buff,,Mass Rez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assassin,,Bonus Damage during Stagger,,,"Damage Dealt, Increased After Stealth",,,Stealth/Disengage,,Vanish,,Group Sprint,,Mega Single Target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tactician,,Longer Control Effects,,,"Debuffs, Pets, and Control Effects",,,Command,,Ignore 1 Int Armor?,,Mega Debuff,,Mass CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanguard,,"Bonus Stagger when Countering, Vuln Resist",,,"Dodging, Blocking, Countering",,,Taunt,,Shield Wall,,Mega Taunt/Interrupt,,Group Shield Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mage ,,,,,Damage Dealt...,,,Dispel Magic,,Overflow,,Group Dispel,,Mega AoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interrupt Armor,,"Interrupt Armor prevents a Creature from being Affected by Control Effects. A Creature has at least 1 Interrupt Armor, and gains an Additional 1 for each X 'Stamina' that they have.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stagger ,,"When a Creature loses an Interrupt Armor, they are Interrupted if in the middle of an Ability or Attack. If a Creature has no Interrupt Armor, they are susceptible to Control Effects.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Creatures lose Stamina from taking Damage, Blocking, Dodging, or Sprinting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travel,system,https://www.youtube.com/watch?v=vM18P0WKGFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Emphasis should be on having compelling things happen while traveling specific where players are in the world or story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,red,combat,should at the very least give insight into an enemy type or to the area  traveled through. Think flora and fauna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,yellow,exploration,"provide details about the area, perhaps lore, flora, fauna",,,,,,,,,,,,,,,,,,,,,,,,Edge,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,blue,roleplay,introduce a new character tied to the area or callback an old character,,,,,,,,,,,,,,,,,,,,,,Action,,Mag,Reload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial Training,Duelist,Human,mh spec,,,,,Hook,Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,purple,RP or Combat,,,,,,,,,,,,,,,,,Martial Training,Knight,Human,oath?,,,Edge,Block,Forked?,Disarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial Training,Guard,Human,polearm master,,,Blade,Slash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nature,Light,Fire,Arcana,Dark,Frost,,,,,,,,,,,,Martial Training,Predator,Vanaqi,flanking,,,Point,Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nature,Physical,Life,Radiation,Energy,Time,Magnetism,Mass,,Constitution,Fortitude,,,,,,,,,Martial Training,Juggler?,Vanaqi,thrown weapon,,,Lash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light,Divine,Change,Truth,Chaos,Order,Unkown,Tranquility,,Wisdom,Resistance,,,,,,,,,Martial Training,Hunter,Vanaqi,mark,,,Blunt,Impact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fire,Primordial,Earth,Wind,Fire,Stars,Shadow,Water,,Strength,,Melee,,,,,,,,Martial Training,Juggernaut,Jotn,2h heavy siege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcana,Arcane,Transmutation,Divination / Enchantment,Conjuration,Evocation,Illusion / Abjuration ,Necromancy,,Intellect,,,,,,,,,,Martial Training,Raider,Jotn,murder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dark,Psychic,Instinct,Belief,Emotion,Logic,Ego ,Memory,,Charisma,,,,,,,,,,Martial Training,Brawler,Jotn,"unarmed, improvised weapons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frost,Supernatural,Dream?,Chance,Purity / Sin?,Symbols,Fate,Spirit,,Dexterity,Reflexes? Dodge,,,,,,,,,Martial Training,Legionnaire,Dwarven,shield wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial Training,Drunken?,Dwarven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Family,Class,Style,Damage,1h,OH,DW,MH Only,2h,Weight,Balance,Speed,Range,,Mastery,,,,Martial Training,Arms Master,Dwarven,weapon swap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sword,Block,Rend,,,Scissor,Backstab,Whirlwind,Featherweight,Fell-Handed,Wind,Concealed,,,,,,Martial Training,Windstance,Elven,Iaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mace,All-In,Smash,,,,Riposte,Shockwave,Light,Blade Turning,Quick,Short,,,,,,Martial Training,Monastic,Elven,kung fu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Spear,Precision,Puncture,,,,Cleave,Impale,Medium,Pole,Medium,Medium,,,,,,Martial Training,Slayer,Elven,Ninjutsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Axe,,Deft Throw,,,,Break,Full Draw,Heavy,Chain,Slow,Reach,,,,,,Martial Training,Barbarian,Orcish,rage? / Recklessness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fist,,,,,,Lunge,Deploy,Megaton,Foregrip,Earth,,,,,,,Martial Training,Gladiator,Orcish,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dagger,,Blast,,,,Bayonet,,,Hand and a Half,,Med Range,,,,,,Martial Training,,Orcish,thrown weapon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Polearm,,Shred,,,,Rifle Butt,,,,,,,,,,,Martial Training,Sharpshooter,Tech, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Whip,,Full-Bore,,,,,,,,,,,,,,,Martial Training,Guerilla,Tech,Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Shield,,,,,,,,,,,,,,,,,Martial Training,Powder Monkey,Tech,Ammo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gun,,,,,,,,,,,,,,,,,Fighting Style,Block,Counterattack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bow,,,,,,,,,,,,,,,,,Fighting Style,All-In,Great Weapon Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Crossbow,,,,,,,,,,,,,,,,,Fighting Style,Precision,Sneak Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thrown,,,,,,,,,,Ammo,Receiver,Trigger,Grip/Stock,Barrel,Optic / Attach,,Basic,Slash,Lacerate,"Empower +1 against Unarmored. Applies Bleed +2, or +1 on a Failed Fort Save",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Action,Weight,Speed,Balance,Range,,Basic,Impact,Smash,"Empower +1 against Shield, Advantage against Structures or Guarding Targets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Grip,,,,Tactics?,,Force,Accuracy,Finesse,Technique,,Basic,Pierce,Puncture,"Empower +1 against Armored, Trade Disadvantage for Max Damage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1,1,1,2,3,3,3,4,5,6,7,8,9,,Basic,Slash Range,Blast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Family,Class,Style,Free,Martial Utility,Special,1h,Feature,MH / OH,1.5h / MH,2h / DW,Feature,Special,Expertise,,Expertise,,Mastery,Basic,Impact Ranged,Shred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shortsword,Martial,Sword,Precision,Puncture,Weaken,Bladetwist,Pin-Cushion,Agile,X,X,Cross Cut,Ambidexterity,True Strike,,Lacerate / Rend,,Backstab,,Basic,Pierce Ranged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longsword,Martial,Sword,Block,Lacerate,Maim,,Rend,,X,Cleave,Cross Cut,,True Strike,,,,,,Martial,Slash 1.5h,Cleave,Attack an Additional Target within Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatsword,Martial,Sword,Block,Lacerate,Maim,,Sever,,Execution,Break,Whirlwind,,True Strike,,,,,,Martial,Impact 1.5h,Break,Apply Expose or Disarm a Shield?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galeblade,Windblade,Sword,All-In,Lacerate,Maim,,Rend,,Execution,Cleave,Whirlwind,,Iaijutsu,,,,,,Martial,Pierce 1.5h,Lunge,Increase Reach by 1 Space as part of a Melee Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Windblade,Windblade,Sword,Block,Lacerate,,,Rend,,X,Cleave,X,,Iaijutsu,,,,,,Martial,Slash 2h,Whirlwind,Attack all Enemies in Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapier,Martial,Sword,Precision,Puncture,,,Pin-Cushion,,,Riposte,X,,True Strike,,,,,,Martial,Impact 2h,Shockwave,"Empower +2, Splash 2 Spaces on Failed Fort Save",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scimitar,Martial,Sword,All-In,Lacerate,,,Sever,,Blindside,X,Cross Cut,,,,,,,,Martial,Pierce 2h,Impale,"Empower +1, Applies Prone or Restrain if your Target is between you and an Obstacle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dagger,Basic,Dagger,Precision,Puncture,,Backstab,Deft Throw,,X,X,Assassinate,,,,,,,,Martial,Slash 2h Ranged,Flak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial,Impact 2h Ranged,Cannonball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial,Pierce 2h Ranged,Full-Bore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammer,Basic,Mace,Precision,Smash,,True Strike,Break,,X,X,,,,,,,,,Martial,,Sap,Disadvantage on next Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mace,Basic,Mace,All-In,Smash,,True Strike,Break,,,,X,,,,,,,,Martial,,Disarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battlehammer,Martial,Mace,All-In,Smash,,,Break,,Overpower,,X,,,,,,,,Martial,,Snare,Half Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maul,Martial,Mace,All-In,Smash,,,Break,,Overpower,,Shockwave,,,,,,,,Martial,,Push,Push 2 Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial,,Topple,Prone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatchet,Basic,Axe,Precision,Lacerate,,,Sever,,X,X,Rampage,,,,,,,,Martial,,Daze,-1 AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axe,Basic,Axe,Precision,Lacerate,,,Sever,,,X,Rampage,,,,,Deft Throw,,,Martial,,Weaken,-1 Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battleaxe,Martial,Axe,All-In,Lacerate,,,Sever,,X,Cleave,Rampage,,,,,Hand and a Half,,,Martial,,Maim,Half Healing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greataxe,Martial,Axe,All-In,Lacerate,,,Sever,,Execution,Cleave,Whirlwind,,,,,Fel-Handed,,,Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial,Thrown,Deft Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Martial,Weighted Edge,Sever,"Ends all Bleed Effects, dealing their Damage instantly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Windglaive,Windblade,Polearm,Block,Rend,,,,Cleave,Whirlwind,Iaijutsu,,,,,,,,,Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
